STATE,CNTYCD,COUNTYNAME,COUNTY,STATEDESC,YEAR,FORCE,EMPLOYED,UNEMPLOYED,UNEMPLOYMENTRATE
19,107,"Keokuk County, IA",Keokuk County, IA,2012,5412,5114,298,5.5
19,109,"Kossuth County, IA",Kossuth County, IA,2012,8364,8039,325,3.9
19,111,"Lee County, IA",Lee County, IA,2012,17439,16181,1258,7.2
19,113,"Linn County, IA",Linn County, IA,2012,118606,112400,6206,5.2
19,115,"Louisa County, IA",Louisa County, IA,2012,5774,5457,317,5.5
19,117,"Lucas County, IA",Lucas County, IA,2012,4173,3974,199,4.8
19,119,"Lyon County, IA",Lyon County, IA,2012,6815,6613,202,3
19,121,"Madison County, IA",Madison County, IA,2012,8117,7663,454,5.6
19,123,"Mahaska County, IA",Mahaska County, IA,2012,11609,11006,603,5.2
19,125,"Marion County, IA",Marion County, IA,2012,17023,16203,820,4.8
19,127,"Marshall County, IA",Marshall County, IA,2012,19754,18482,1272,6.4
19,129,"Mills County, IA",Mills County, IA,2012,7247,6913,334,4.6
19,131,"Mitchell County, IA",Mitchell County, IA,2012,5539,5286,253,4.6
19,133,"Monona County, IA",Monona County, IA,2012,4524,4234,290,6.4
19,135,"Monroe County, IA",Monroe County, IA,2012,3969,3740,229,5.8
19,137,"Montgomery County, IA",Montgomery County, IA,2012,5018,4763,255,5.1
19,139,"Muscatine County, IA",Muscatine County, IA,2012,21187,19971,1216,5.7
19,141,"O'Brien County, IA",O'Brien County, IA,2012,8021,7715,306,3.8
19,143,"Osceola County, IA",Osceola County, IA,2012,3376,3235,141,4.2
19,145,"Page County, IA",Page County, IA,2012,6660,6300,360,5.4
19,147,"Palo Alto County, IA",Palo Alto County, IA,2012,4745,4542,203,4.3
19,149,"Plymouth County, IA",Plymouth County, IA,2012,14158,13577,581,4.1
19,151,"Pocahontas County, IA",Pocahontas County, IA,2012,4152,3984,168,4
19,153,"Polk County, IA",Polk County, IA,2012,243559,230905,12654,5.2
19,155,"Pottawattamie County, IA",Pottawattamie County, IA,2012,48344,45893,2451,5.1
19,157,"Poweshiek County, IA",Poweshiek County, IA,2012,10133,9638,495,4.9
19,159,"Ringgold County, IA",Ringgold County, IA,2012,2532,2420,112,4.4
19,161,"Sac County, IA",Sac County, IA,2012,5490,5257,233,4.2
19,163,"Scott County, IA",Scott County, IA,2012,86709,81704,5005,5.8
19,165,"Shelby County, IA",Shelby County, IA,2012,6974,6711,263,3.8
19,167,"Sioux County, IA",Sioux County, IA,2012,19328,18659,669,3.5
19,169,"Story County, IA",Story County, IA,2012,53196,51295,1901,3.6
19,171,"Tama County, IA",Tama County, IA,2012,9068,8522,546,6
19,173,"Taylor County, IA",Taylor County, IA,2012,3135,3007,128,4.1
19,175,"Union County, IA",Union County, IA,2012,6837,6490,347,5.1
19,177,"Van Buren County, IA",Van Buren County, IA,2012,3790,3570,220,5.8
19,179,"Wapello County, IA",Wapello County, IA,2012,17849,16606,1243,7
19,181,"Warren County, IA",Warren County, IA,2012,25823,24587,1236,4.8
19,183,"Washington County, IA",Washington County, IA,2012,12120,11609,511,4.2
19,185,"Wayne County, IA",Wayne County, IA,2012,2785,2633,152,5.5
19,187,"Webster County, IA",Webster County, IA,2012,19234,18014,1220,6.3
19,189,"Winnebago County, IA",Winnebago County, IA,2012,5104,4831,273,5.3
19,191,"Winneshiek County, IA",Winneshiek County, IA,2012,11857,11309,548,4.6
19,193,"Woodbury County, IA",Woodbury County, IA,2012,54152,51316,2836,5.2
19,195,"Worth County, IA",Worth County, IA,2012,4211,3981,230,5.5
19,197,"Wright County, IA",Wright County, IA,2012,6775,6411,364,5.4
20,1,"Allen County, KS",Allen County, KS,2012,6855,6364,491,7.2
20,3,"Anderson County, KS",Anderson County, KS,2012,4295,4015,280,6.5
20,5,"Atchison County, KS",Atchison County, KS,2012,7826,7220,606,7.7
20,7,"Barber County, KS",Barber County, KS,2012,2727,2621,106,3.9
20,9,"Barton County, KS",Barton County, KS,2012,14946,14272,674,4.5
20,11,"Bourbon County, KS",Bourbon County, KS,2012,6708,6192,516,7.7
20,13,"Brown County, KS",Brown County, KS,2012,5231,4950,281,5.4
20,15,"Butler County, KS",Butler County, KS,2012,31966,29966,2000,6.3
20,17,"Chase County, KS",Chase County, KS,2012,1324,1254,70,5.3
20,19,"Chautauqua County, KS",Chautauqua County, KS,2012,1693,1582,111,6.6
20,21,"Cherokee County, KS",Cherokee County, KS,2012,10559,9733,826,7.8
20,23,"Cheyenne County, KS",Cheyenne County, KS,2012,1329,1281,48,3.6
20,25,"Clark County, KS",Clark County, KS,2012,1199,1157,42,3.5
20,27,"Clay County, KS",Clay County, KS,2012,4242,4023,219,5.2
20,29,"Cloud County, KS",Cloud County, KS,2012,4568,4340,228,5
20,31,"Coffey County, KS",Coffey County, KS,2012,4514,4198,316,7
20,33,"Comanche County, KS",Comanche County, KS,2012,998,959,39,3.9
20,35,"Cowley County, KS",Cowley County, KS,2012,17196,16133,1063,6.2
20,37,"Crawford County, KS",Crawford County, KS,2012,19263,17983,1280,6.6
20,39,"Decatur County, KS",Decatur County, KS,2012,1399,1337,62,4.4
20,41,"Dickinson County, KS",Dickinson County, KS,2012,10049,9440,609,6.1
20,43,"Doniphan County, KS",Doniphan County, KS,2012,4389,4113,276,6.3
20,45,"Douglas County, KS",Douglas County, KS,2012,63425,60164,3261,5.1
20,47,"Edwards County, KS",Edwards County, KS,2012,1640,1574,66,4
20,49,"Elk County, KS",Elk County, KS,2012,1346,1254,92,6.8
20,51,"Ellis County, KS",Ellis County, KS,2012,17999,17382,617,3.4
20,53,"Ellsworth County, KS",Ellsworth County, KS,2012,3483,3361,122,3.5
20,55,"Finney County, KS",Finney County, KS,2012,20131,19231,900,4.5
20,57,"Ford County, KS",Ford County, KS,2012,18802,18074,728,3.9
20,59,"Franklin County, KS",Franklin County, KS,2012,13962,12945,1017,7.3
20,61,"Geary County, KS",Geary County, KS,2012,12793,11683,1110,8.7
20,63,"Gove County, KS",Gove County, KS,2012,1511,1466,45,3
20,65,"Graham County, KS",Graham County, KS,2012,1384,1337,47,3.4
20,67,"Grant County, KS",Grant County, KS,2012,3983,3828,155,3.9
20,69,"Gray County, KS",Gray County, KS,2012,3558,3447,111,3.1
20,71,"Greeley County, KS",Greeley County, KS,2012,883,856,27,3.1
20,73,"Greenwood County, KS",Greenwood County, KS,2012,3422,3230,192,5.6
20,75,"Hamilton County, KS",Hamilton County, KS,2012,1823,1774,49,2.7
20,77,"Harper County, KS",Harper County, KS,2012,3104,2969,135,4.3
20,79,"Harvey County, KS",Harvey County, KS,2012,17230,16293,937,5.4
20,81,"Haskell County, KS",Haskell County, KS,2012,2459,2376,83,3.4
20,83,"Hodgeman County, KS",Hodgeman County, KS,2012,1110,1072,38,3.4
20,85,"Jackson County, KS",Jackson County, KS,2012,7337,6924,413,5.6
20,87,"Jefferson County, KS",Jefferson County, KS,2012,10228,9608,620,6.1
20,89,"Jewell County, KS",Jewell County, KS,2012,1447,1385,62,4.3
20,91,"Johnson County, KS",Johnson County, KS,2012,309915,295666,14249,4.6
20,93,"Kearny County, KS",Kearny County, KS,2012,2167,2081,86,4
20,95,"Kingman County, KS",Kingman County, KS,2012,3763,3532,231,6.1
20,97,"Kiowa County, KS",Kiowa County, KS,2012,1405,1352,53,3.8
20,99,"Labette County, KS",Labette County, KS,2012,10701,9847,854,8
20,101,"Lane County, KS",Lane County, KS,2012,899,857,42,4.7
20,103,"Leavenworth County, KS",Leavenworth County, KS,2012,34408,32202,2206,6.4
20,105,"Lincoln County, KS",Lincoln County, KS,2012,1844,1755,89,4.8
20,107,"Linn County, KS",Linn County, KS,2012,4378,3944,434,9.9
20,109,"Logan County, KS",Logan County, KS,2012,1752,1699,53,3
20,111,"Lyon County, KS",Lyon County, KS,2012,17208,16208,1000,5.8
20,113,"McPherson County, KS",McPherson County, KS,2012,16635,15950,685,4.1
20,115,"Marion County, KS",Marion County, KS,2012,6337,6012,325,5.1
20,117,"Marshall County, KS",Marshall County, KS,2012,6076,5823,253,4.2
20,119,"Meade County, KS",Meade County, KS,2012,2468,2385,83,3.4
20,121,"Miami County, KS",Miami County, KS,2012,16731,15676,1055,6.3
20,123,"Mitchell County, KS",Mitchell County, KS,2012,3864,3748,116,3
20,125,"Montgomery County, KS",Montgomery County, KS,2012,18387,16964,1423,7.7
20,127,"Morris County, KS",Morris County, KS,2012,3199,3004,195,6.1
20,129,"Morton County, KS",Morton County, KS,2012,1653,1592,61,3.7
20,131,"Nemaha County, KS",Nemaha County, KS,2012,5989,5773,216,3.6
20,133,"Neosho County, KS",Neosho County, KS,2012,6886,6281,605,8.8
20,135,"Ness County, KS",Ness County, KS,2012,1624,1571,53,3.3
20,137,"Norton County, KS",Norton County, KS,2012,3141,3043,98,3.1
20,139,"Osage County, KS",Osage County, KS,2012,8334,7729,605,7.3
20,141,"Osborne County, KS",Osborne County, KS,2012,2170,2077,93,4.3
20,143,"Ottawa County, KS",Ottawa County, KS,2012,3216,3042,174,5.4
20,145,"Pawnee County, KS",Pawnee County, KS,2012,3417,3277,140,4.1
20,147,"Phillips County, KS",Phillips County, KS,2012,3008,2873,135,4.5
20,149,"Pottawatomie County, KS",Pottawatomie County, KS,2012,11568,11025,543,4.7
20,151,"Pratt County, KS",Pratt County, KS,2012,5429,5185,244,4.5
20,153,"Rawlins County, KS",Rawlins County, KS,2012,1567,1524,43,2.7
20,155,"Reno County, KS",Reno County, KS,2012,32031,30283,1748,5.5
20,157,"Republic County, KS",Republic County, KS,2012,2608,2508,100,3.8
20,159,"Rice County, KS",Rice County, KS,2012,5397,5156,241,4.5
20,161,"Riley County, KS",Riley County, KS,2012,36206,34626,1580,4.4
20,163,"Rooks County, KS",Rooks County, KS,2012,2764,2636,128,4.6
20,165,"Rush County, KS",Rush County, KS,2012,1889,1801,88,4.7
20,167,"Russell County, KS",Russell County, KS,2012,3804,3648,156,4.1
20,169,"Saline County, KS",Saline County, KS,2012,30674,28906,1768,5.8
20,171,"Scott County, KS",Scott County, KS,2012,2772,2687,85,3.1
20,173,"Sedgwick County, KS",Sedgwick County, KS,2012,246474,229489,16985,6.9
20,175,"Seward County, KS",Seward County, KS,2012,10816,10371,445,4.1
20,177,"Shawnee County, KS",Shawnee County, KS,2012,91877,86187,5690,6.2
20,179,"Sheridan County, KS",Sheridan County, KS,2012,1544,1501,43,2.8
20,181,"Sherman County, KS",Sherman County, KS,2012,3213,3090,123,3.8
20,183,"Smith County, KS",Smith County, KS,2012,2213,2126,87,3.9
20,185,"Stafford County, KS",Stafford County, KS,2012,2215,2112,103,4.7
20,187,"Stanton County, KS",Stanton County, KS,2012,1047,1010,37,3.5
20,189,"Stevens County, KS",Stevens County, KS,2012,2883,2781,102,3.5
20,191,"Sumner County, KS",Sumner County, KS,2012,11285,10565,720,6.4
20,193,"Thomas County, KS",Thomas County, KS,2012,4537,4380,157,3.5
20,195,"Trego County, KS",Trego County, KS,2012,1507,1442,65,4.3
20,197,"Wabaunsee County, KS",Wabaunsee County, KS,2012,3782,3577,205,5.4
20,199,"Wallace County, KS",Wallace County, KS,2012,870,834,36,4.1
20,201,"Washington County, KS",Washington County, KS,2012,3245,3110,135,4.2
20,203,"Wichita County, KS",Wichita County, KS,2012,1330,1260,70,5.3
20,205,"Wilson County, KS",Wilson County, KS,2012,4184,3768,416,9.9
20,207,"Woodson County, KS",Woodson County, KS,2012,1642,1540,102,6.2
20,209,"Wyandotte County, KS",Wyandotte County, KS,2012,74301,68023,6278,8.4
21,1,"Adair County, KY",Adair County, KY,2012,7825,7082,743,9.5
21,3,"Allen County, KY",Allen County, KY,2012,9024,8302,722,8
21,5,"Anderson County, KY",Anderson County, KY,2012,11537,10743,794,6.9
21,7,"Ballard County, KY",Ballard County, KY,2012,3881,3527,354,9.1
21,9,"Barren County, KY",Barren County, KY,2012,19832,18272,1560,7.9
21,11,"Bath County, KY",Bath County, KY,2012,4890,4382,508,10.4
21,13,"Bell County, KY",Bell County, KY,2012,10268,9042,1226,11.9
21,15,"Boone County, KY",Boone County, KY,2012,65395,60920,4475,6.8
21,17,"Bourbon County, KY",Bourbon County, KY,2012,9846,9131,715,7.3
21,19,"Boyd County, KY",Boyd County, KY,2012,20078,18209,1869,9.3
21,21,"Boyle County, KY",Boyle County, KY,2012,13073,11899,1174,9
21,23,"Bracken County, KY",Bracken County, KY,2012,3949,3576,373,9.4
21,25,"Breathitt County, KY",Breathitt County, KY,2012,4538,3881,657,14.5
21,27,"Breckinridge County, KY",Breckinridge County, KY,2012,8281,7481,800,9.7
21,29,"Bullitt County, KY",Bullitt County, KY,2012,39263,36097,3166,8.1
21,31,"Butler County, KY",Butler County, KY,2012,5411,4925,486,9
21,33,"Caldwell County, KY",Caldwell County, KY,2012,5677,5205,472,8.3
21,35,"Calloway County, KY",Calloway County, KY,2012,18304,17012,1292,7.1
21,37,"Campbell County, KY",Campbell County, KY,2012,48811,45434,3377,6.9
21,39,"Carlisle County, KY",Carlisle County, KY,2012,2340,2154,186,7.9
21,41,"Carroll County, KY",Carroll County, KY,2012,5065,4547,518,10.2
21,43,"Carter County, KY",Carter County, KY,2012,11491,10056,1435,12.5
21,45,"Casey County, KY",Casey County, KY,2012,6862,6287,575,8.4
21,47,"Christian County, KY",Christian County, KY,2012,26740,24247,2493,9.3
21,49,"Clark County, KY",Clark County, KY,2012,17415,15997,1418,8.1
21,51,"Clay County, KY",Clay County, KY,2012,5955,5122,833,14
21,53,"Clinton County, KY",Clinton County, KY,2012,4249,3788,461,10.8
21,55,"Crittenden County, KY",Crittenden County, KY,2012,4158,3838,320,7.7
21,57,"Cumberland County, KY",Cumberland County, KY,2012,3118,2782,336,10.8
21,59,"Daviess County, KY",Daviess County, KY,2012,48248,44879,3369,7
21,61,"Edmonson County, KY",Edmonson County, KY,2012,5033,4532,501,10
21,63,"Elliott County, KY",Elliott County, KY,2012,2304,1973,331,14.4
21,65,"Estill County, KY",Estill County, KY,2012,5618,5057,561,10
21,67,"Fayette County, KY",Fayette County, KY,2012,166256,156568,9688,5.8
21,69,"Fleming County, KY",Fleming County, KY,2012,6476,5891,585,9
21,71,"Floyd County, KY",Floyd County, KY,2012,13737,12143,1594,11.6
21,73,"Franklin County, KY",Franklin County, KY,2012,24555,22913,1642,6.7
21,75,"Fulton County, KY",Fulton County, KY,2012,2483,2202,281,11.3
21,77,"Gallatin County, KY",Gallatin County, KY,2012,3944,3576,368,9.3
21,79,"Garrard County, KY",Garrard County, KY,2012,7751,7097,654,8.4
21,81,"Grant County, KY",Grant County, KY,2012,11500,10461,1039,9
21,83,"Graves County, KY",Graves County, KY,2012,16665,15292,1373,8.2
21,85,"Grayson County, KY",Grayson County, KY,2012,11311,10149,1162,10.3
21,87,"Green County, KY",Green County, KY,2012,5454,5000,454,8.3
21,89,"Greenup County, KY",Greenup County, KY,2012,15041,13552,1489,9.9
21,91,"Hancock County, KY",Hancock County, KY,2012,4150,3853,297,7.2
21,93,"Hardin County, KY",Hardin County, KY,2012,47566,43679,3887,8.2
21,95,"Harlan County, KY",Harlan County, KY,2012,9925,8527,1398,14.1
21,97,"Harrison County, KY",Harrison County, KY,2012,8899,8198,701,7.9
21,99,"Hart County, KY",Hart County, KY,2012,8137,7464,673,8.3
21,101,"Henderson County, KY",Henderson County, KY,2012,22632,20930,1702,7.5
21,103,"Henry County, KY",Henry County, KY,2012,7700,7138,562,7.3
21,105,"Hickman County, KY",Hickman County, KY,2012,2165,1990,175,8.1
21,107,"Hopkins County, KY",Hopkins County, KY,2012,21580,19916,1664,7.7
21,109,"Jackson County, KY",Jackson County, KY,2012,5177,4568,609,11.8
21,111,"Jefferson County, KY",Jefferson County, KY,2012,382583,352211,30372,7.9
21,113,"Jessamine County, KY",Jessamine County, KY,2012,24811,23150,1661,6.7
21,115,"Johnson County, KY",Johnson County, KY,2012,8596,7724,872,10.1
21,117,"Kenton County, KY",Kenton County, KY,2012,84375,78145,6230,7.4
21,119,"Knott County, KY",Knott County, KY,2012,5828,5024,804,13.8
21,121,"Knox County, KY",Knox County, KY,2012,10554,9200,1354,12.8
21,123,"Larue County, KY",Larue County, KY,2012,5947,5439,508,8.5
21,125,"Laurel County, KY",Laurel County, KY,2012,24894,22360,2534,10.2
21,127,"Lawrence County, KY",Lawrence County, KY,2012,5635,5039,596,10.6
21,129,"Lee County, KY",Lee County, KY,2012,2430,2123,307,12.6
21,131,"Leslie County, KY",Leslie County, KY,2012,3594,3081,513,14.3
21,133,"Letcher County, KY",Letcher County, KY,2012,8581,7424,1157,13.5
21,135,"Lewis County, KY",Lewis County, KY,2012,5382,4755,627,11.6
21,137,"Lincoln County, KY",Lincoln County, KY,2012,10101,9061,1040,10.3
21,139,"Livingston County, KY",Livingston County, KY,2012,3973,3588,385,9.7
21,141,"Logan County, KY",Logan County, KY,2012,12192,11271,921,7.6
21,143,"Lyon County, KY",Lyon County, KY,2012,3102,2817,285,9.2
21,145,"McCracken County, KY",McCracken County, KY,2012,30908,28449,2459,8
21,147,"McCreary County, KY",McCreary County, KY,2012,5475,4753,722,13.2
21,149,"McLean County, KY",McLean County, KY,2012,4560,4212,348,7.6
21,151,"Madison County, KY",Madison County, KY,2012,44625,41614,3011,6.7
21,153,"Magoffin County, KY",Magoffin County, KY,2012,4036,3343,693,17.2
21,155,"Marion County, KY",Marion County, KY,2012,9175,8363,812,8.9
21,157,"Marshall County, KY",Marshall County, KY,2012,15369,14124,1245,8.1
21,159,"Martin County, KY",Martin County, KY,2012,3769,3424,345,9.2
21,161,"Mason County, KY",Mason County, KY,2012,7616,6900,716,9.4
21,163,"Meade County, KY",Meade County, KY,2012,12631,11397,1234,9.8
21,165,"Menifee County, KY",Menifee County, KY,2012,2545,2249,296,11.6
21,167,"Mercer County, KY",Mercer County, KY,2012,10245,9400,845,8.2
21,169,"Metcalfe County, KY",Metcalfe County, KY,2012,4426,4074,352,8
21,171,"Monroe County, KY",Monroe County, KY,2012,4799,4453,346,7.2
21,173,"Montgomery County, KY",Montgomery County, KY,2012,12325,11236,1089,8.8
21,175,"Morgan County, KY",Morgan County, KY,2012,5221,4666,555,10.6
21,177,"Muhlenberg County, KY",Muhlenberg County, KY,2012,12411,11197,1214,9.8
21,179,"Nelson County, KY",Nelson County, KY,2012,21897,20085,1812,8.3
21,181,"Nicholas County, KY",Nicholas County, KY,2012,3535,3243,292,8.3
21,183,"Ohio County, KY",Ohio County, KY,2012,10382,9481,901,8.7
21,185,"Oldham County, KY",Oldham County, KY,2012,29791,28043,1748,5.9
21,187,"Owen County, KY",Owen County, KY,2012,5750,5373,377,6.6
21,189,"Owsley County, KY",Owsley County, KY,2012,1327,1157,170,12.8
21,191,"Pendleton County, KY",Pendleton County, KY,2012,7063,6439,624,8.8
21,193,"Perry County, KY",Perry County, KY,2012,10955,9581,1374,12.5
21,195,"Pike County, KY",Pike County, KY,2012,24196,21854,2342,9.7
21,197,"Powell County, KY",Powell County, KY,2012,5069,4516,553,10.9
21,199,"Pulaski County, KY",Pulaski County, KY,2012,27304,24724,2580,9.4
21,201,"Robertson County, KY",Robertson County, KY,2012,850,762,88,10.4
21,203,"Rockcastle County, KY",Rockcastle County, KY,2012,7190,6457,733,10.2
21,205,"Rowan County, KY",Rowan County, KY,2012,11188,10257,931,8.3
21,207,"Russell County, KY",Russell County, KY,2012,7223,6477,746,10.3
21,209,"Scott County, KY",Scott County, KY,2012,25808,24122,1686,6.5
21,211,"Shelby County, KY",Shelby County, KY,2012,22275,20886,1389,6.2
21,213,"Simpson County, KY",Simpson County, KY,2012,8964,8199,765,8.5
21,215,"Spencer County, KY",Spencer County, KY,2012,9264,8611,653,7
21,217,"Taylor County, KY",Taylor County, KY,2012,11683,10564,1119,9.6
21,219,"Todd County, KY",Todd County, KY,2012,5673,5242,431,7.6
21,221,"Trigg County, KY",Trigg County, KY,2012,6033,5469,564,9.3
21,223,"Trimble County, KY",Trimble County, KY,2012,3988,3628,360,9
21,225,"Union County, KY",Union County, KY,2012,7023,6475,548,7.8
21,227,"Warren County, KY",Warren County, KY,2012,59958,55791,4167,6.9
21,229,"Washington County, KY",Washington County, KY,2012,6211,5746,465,7.5
21,231,"Wayne County, KY",Wayne County, KY,2012,7732,6729,1003,13
21,233,"Webster County, KY",Webster County, KY,2012,6252,5808,444,7.1
21,235,"Whitley County, KY",Whitley County, KY,2012,13878,12399,1479,10.7
21,237,"Wolfe County, KY",Wolfe County, KY,2012,2102,1803,299,14.2
21,239,"Woodford County, KY",Woodford County, KY,2012,14126,13368,758,5.4
22,1,"Acadia Parish, LA",Acadia Parish, LA,2012,26138,24567,1571,6
22,3,"Allen Parish, LA",Allen Parish, LA,2012,9101,8371,730,8
22,5,"Ascension Parish, LA",Ascension Parish, LA,2012,54857,51495,3362,6.1
22,7,"Assumption Parish, LA",Assumption Parish, LA,2012,9953,8986,967,9.7
22,9,"Avoyelles Parish, LA",Avoyelles Parish, LA,2012,16373,15128,1245,7.6
22,11,"Beauregard Parish, LA",Beauregard Parish, LA,2012,14417,13326,1091,7.6
22,13,"Bienville Parish, LA",Bienville Parish, LA,2012,5956,5417,539,9
22,15,"Bossier Parish, LA",Bossier Parish, LA,2012,57320,53999,3321,5.8
22,17,"Caddo Parish, LA",Caddo Parish, LA,2012,113551,104773,8778,7.7
22,19,"Calcasieu Parish, LA",Calcasieu Parish, LA,2012,87922,81828,6094,6.9
22,21,"Caldwell Parish, LA",Caldwell Parish, LA,2012,4003,3652,351,8.8
22,23,"Cameron Parish, LA",Cameron Parish, LA,2012,3226,3056,170,5.3
22,25,"Catahoula Parish, LA",Catahoula Parish, LA,2012,3918,3567,351,9
22,27,"Claiborne Parish, LA",Claiborne Parish, LA,2012,7022,6497,525,7.5
22,29,"Concordia Parish, LA",Concordia Parish, LA,2012,7829,7136,693,8.9
22,31,"De Soto Parish, LA",De Soto Parish, LA,2012,11198,10187,1011,9
22,33,"East Baton Rouge Parish, LA",East Baton Rouge Parish, LA,2012,222288,207257,15031,6.8
22,35,"East Carroll Parish, LA",East Carroll Parish, LA,2012,2192,1751,441,20.1
22,37,"East Feliciana Parish, LA",East Feliciana Parish, LA,2012,7963,7360,603,7.6
22,39,"Evangeline Parish, LA",Evangeline Parish, LA,2012,12836,11880,956,7.4
22,41,"Franklin Parish, LA",Franklin Parish, LA,2012,7700,6896,804,10.4
22,43,"Grant Parish, LA",Grant Parish, LA,2012,8226,7573,653,7.9
22,45,"Iberia Parish, LA",Iberia Parish, LA,2012,32241,30052,2189,6.8
22,47,"Iberville Parish, LA",Iberville Parish, LA,2012,13896,12587,1309,9.4
22,49,"Jackson Parish, LA",Jackson Parish, LA,2012,6832,6365,467,6.8
22,51,"Jefferson Parish, LA",Jefferson Parish, LA,2012,212229,197992,14237,6.7
22,53,"Jefferson Davis Parish, LA",Jefferson Davis Parish, LA,2012,12975,12130,845,6.5
22,55,"Lafayette Parish, LA",Lafayette Parish, LA,2012,116603,110718,5885,5
22,57,"Lafourche Parish, LA",Lafourche Parish, LA,2012,45430,43021,2409,5.3
22,59,"LaSalle Parish, LA",LaSalle Parish, LA,2012,6738,6395,343,5.1
22,61,"Lincoln Parish, LA",Lincoln Parish, LA,2012,19489,17803,1686,8.7
22,63,"Livingston Parish, LA",Livingston Parish, LA,2012,62157,58159,3998,6.4
22,65,"Madison Parish, LA",Madison Parish, LA,2012,3892,3421,471,12.1
22,67,"Morehouse Parish, LA",Morehouse Parish, LA,2012,11248,9777,1471,13.1
22,69,"Natchitoches Parish, LA",Natchitoches Parish, LA,2012,16041,14599,1442,9
22,71,"Orleans Parish, LA",Orleans Parish, LA,2012,168868,155467,13401,7.9
22,73,"Ouachita Parish, LA",Ouachita Parish, LA,2012,70728,65254,5474,7.7
22,75,"Plaquemines Parish, LA",Plaquemines Parish, LA,2012,10128,9524,604,6
22,77,"Pointe Coupee Parish, LA",Pointe Coupee Parish, LA,2012,9885,9073,812,8.2
22,79,"Rapides Parish, LA",Rapides Parish, LA,2012,57242,53199,4043,7.1
22,81,"Red River Parish, LA",Red River Parish, LA,2012,3948,3657,291,7.4
22,83,"Richland Parish, LA",Richland Parish, LA,2012,8668,7822,846,9.8
22,85,"Sabine Parish, LA",Sabine Parish, LA,2012,9215,8571,644,7
22,87,"St. Bernard Parish, LA",St. Bernard Parish, LA,2012,17645,16233,1412,8
22,89,"St. Charles Parish, LA",St. Charles Parish, LA,2012,24719,23091,1628,6.6
22,91,"St. Helena Parish, LA",St. Helena Parish, LA,2012,4602,4045,557,12.1
22,93,"St. James Parish, LA",St. James Parish, LA,2012,9664,8683,981,10.2
22,95,"St. John the Baptist Parish, LA",St. John the Baptist Parish, LA,2012,20521,18609,1912,9.3
22,97,"St. Landry Parish, LA",St. Landry Parish, LA,2012,33396,30622,2774,8.3
22,99,"St. Martin Parish, LA",St. Martin Parish, LA,2012,24227,22713,1514,6.2
22,101,"St. Mary Parish, LA",St. Mary Parish, LA,2012,25419,23507,1912,7.5
22,103,"St. Tammany Parish, LA",St. Tammany Parish, LA,2012,108770,102318,6452,5.9
22,105,"Tangipahoa Parish, LA",Tangipahoa Parish, LA,2012,53042,48499,4543,8.6
22,107,"Tensas Parish, LA",Tensas Parish, LA,2012,1815,1618,197,10.9
22,109,"Terrebonne Parish, LA",Terrebonne Parish, LA,2012,51022,48299,2723,5.3
22,111,"Union Parish, LA",Union Parish, LA,2012,9220,8456,764,8.3
22,113,"Vermilion Parish, LA",Vermilion Parish, LA,2012,25810,24323,1487,5.8
22,115,"Vernon Parish, LA",Vernon Parish, LA,2012,18887,17318,1569,8.3
22,117,"Washington Parish, LA",Washington Parish, LA,2012,16487,15024,1463,8.9
22,119,"Webster Parish, LA",Webster Parish, LA,2012,16085,14534,1551,9.6
22,121,"West Baton Rouge Parish, LA",West Baton Rouge Parish, LA,2012,11910,11087,823,6.9
22,123,"West Carroll Parish, LA",West Carroll Parish, LA,2012,4163,3594,569,13.7
22,125,"West Feliciana Parish, LA",West Feliciana Parish, LA,2012,5132,4819,313,6.1
22,127,"Winn Parish, LA",Winn Parish, LA,2012,5692,5204,488,8.6
23,1,"Androscoggin County, ME",Androscoggin County, ME,2012,56404,52032,4372,7.8
23,3,"Aroostook County, ME",Aroostook County, ME,2012,34219,31014,3205,9.4
23,5,"Cumberland County, ME",Cumberland County, ME,2012,159778,150267,9511,6
23,7,"Franklin County, ME",Franklin County, ME,2012,15532,14197,1335,8.6
23,9,"Hancock County, ME",Hancock County, ME,2012,29975,27361,2614,8.7
23,11,"Kennebec County, ME",Kennebec County, ME,2012,63163,58646,4517,7.2
23,13,"Knox County, ME",Knox County, ME,2012,20613,19183,1430,6.9
23,15,"Lincoln County, ME",Lincoln County, ME,2012,17268,15999,1269,7.3
23,17,"Oxford County, ME",Oxford County, ME,2012,27919,25216,2703,9.7
23,19,"Penobscot County, ME",Penobscot County, ME,2012,79967,73727,6240,7.8
23,21,"Piscataquis County, ME",Piscataquis County, ME,2012,7880,7142,738,9.4
23,23,"Sagadahoc County, ME",Sagadahoc County, ME,2012,19193,17944,1249,6.5
23,25,"Somerset County, ME",Somerset County, ME,2012,24637,22164,2473,10
23,27,"Waldo County, ME",Waldo County, ME,2012,20653,18972,1681,8.1
23,29,"Washington County, ME",Washington County, ME,2012,14796,13255,1541,10.4
23,31,"York County, ME",York County, ME,2012,110805,103137,7668,6.9
24,1,"Allegany County, MD",Allegany County, MD,2012,33856,30844,3012,8.9
24,3,"Anne Arundel County, MD",Anne Arundel County, MD,2012,293813,276191,17622,6
24,5,"Baltimore County, MD",Baltimore County, MD,2012,440390,408080,32310,7.3
24,9,"Calvert County, MD",Calvert County, MD,2012,47722,44736,2986,6.3
24,11,"Caroline County, MD",Caroline County, MD,2012,17615,16255,1360,7.7
