STATE,CNTYCD,COUNTYNAME,COUNTY,STATEDESC,YEAR,FORCE,EMPLOYED,UNEMPLOYED,UNEMPLOYMENTRATE
17,175,"Stark County, IL",Stark County, IL,2010,3021,2734,287,9.5
17,177,"Stephenson County, IL",Stephenson County, IL,2010,24693,21954,2739,11.1
17,179,"Tazewell County, IL",Tazewell County, IL,2010,71662,64560,7102,9.9
17,181,"Union County, IL",Union County, IL,2010,7968,7017,951,11.9
17,183,"Vermilion County, IL",Vermilion County, IL,2010,37973,33636,4337,11.4
17,185,"Wabash County, IL",Wabash County, IL,2010,5866,5290,576,9.8
17,187,"Warren County, IL",Warren County, IL,2010,9297,8575,722,7.8
17,189,"Washington County, IL",Washington County, IL,2010,8498,7882,616,7.2
17,191,"Wayne County, IL",Wayne County, IL,2010,8406,7649,757,9
17,193,"White County, IL",White County, IL,2010,7579,6938,641,8.5
17,195,"Whiteside County, IL",Whiteside County, IL,2010,29903,26820,3083,10.3
17,197,"Will County, IL",Will County, IL,2010,355666,316210,39456,11.1
17,199,"Williamson County, IL",Williamson County, IL,2010,32539,29371,3168,9.7
17,201,"Winnebago County, IL",Winnebago County, IL,2010,150090,129010,21080,14
17,203,"Woodford County, IL",Woodford County, IL,2010,20349,18778,1571,7.7
18,1,"Adams County, IN",Adams County, IN,2010,16399,14745,1654,10.1
18,3,"Allen County, IN",Allen County, IN,2010,175943,157114,18829,10.7
18,5,"Bartholomew County, IN",Bartholomew County, IN,2010,38387,34727,3660,9.5
18,7,"Benton County, IN",Benton County, IN,2010,4662,4232,430,9.2
18,9,"Blackford County, IN",Blackford County, IN,2010,5847,5007,840,14.4
18,11,"Boone County, IN",Boone County, IN,2010,29395,27163,2232,7.6
18,13,"Brown County, IN",Brown County, IN,2010,7566,6781,785,10.4
18,15,"Carroll County, IN",Carroll County, IN,2010,10254,9239,1015,9.9
18,17,"Cass County, IN",Cass County, IN,2010,18851,16810,2041,10.8
18,19,"Clark County, IN",Clark County, IN,2010,55317,50043,5274,9.5
18,21,"Clay County, IN",Clay County, IN,2010,13180,11712,1468,11.1
18,23,"Clinton County, IN",Clinton County, IN,2010,16899,15185,1714,10.1
18,25,"Crawford County, IN",Crawford County, IN,2010,4919,4283,636,12.9
18,27,"Daviess County, IN",Daviess County, IN,2010,14747,13790,957,6.5
18,29,"Dearborn County, IN",Dearborn County, IN,2010,25524,22752,2772,10.9
18,31,"Decatur County, IN",Decatur County, IN,2010,12919,11415,1504,11.6
18,33,"DeKalb County, IN",DeKalb County, IN,2010,20595,18138,2457,11.9
18,35,"Delaware County, IN",Delaware County, IN,2010,54724,48402,6322,11.6
18,37,"Dubois County, IN",Dubois County, IN,2010,21927,20285,1642,7.5
18,39,"Elkhart County, IN",Elkhart County, IN,2010,94498,81899,12599,13.3
18,41,"Fayette County, IN",Fayette County, IN,2010,9770,8342,1428,14.6
18,43,"Floyd County, IN",Floyd County, IN,2010,37858,34505,3353,8.9
18,45,"Fountain County, IN",Fountain County, IN,2010,8608,7593,1015,11.8
18,47,"Franklin County, IN",Franklin County, IN,2010,11395,10088,1307,11.5
18,49,"Fulton County, IN",Fulton County, IN,2010,10284,9109,1175,11.4
18,51,"Gibson County, IN",Gibson County, IN,2010,16897,15543,1354,8
18,53,"Grant County, IN",Grant County, IN,2010,33554,29667,3887,11.6
18,55,"Greene County, IN",Greene County, IN,2010,14390,12856,1534,10.7
18,57,"Hamilton County, IN",Hamilton County, IN,2010,144863,135160,9703,6.7
18,59,"Hancock County, IN",Hancock County, IN,2010,35810,32492,3318,9.3
18,61,"Harrison County, IN",Harrison County, IN,2010,18990,17119,1871,9.9
18,63,"Hendricks County, IN",Hendricks County, IN,2010,74719,68853,5866,7.9
18,65,"Henry County, IN",Henry County, IN,2010,21391,18426,2965,13.9
18,67,"Howard County, IN",Howard County, IN,2010,35806,31300,4506,12.6
18,69,"Huntington County, IN",Huntington County, IN,2010,19039,16774,2265,11.9
18,71,"Jackson County, IN",Jackson County, IN,2010,20476,18323,2153,10.5
18,73,"Jasper County, IN",Jasper County, IN,2010,16140,14455,1685,10.4
18,75,"Jay County, IN",Jay County, IN,2010,10627,9494,1133,10.7
18,77,"Jefferson County, IN",Jefferson County, IN,2010,15464,13709,1755,11.3
18,79,"Jennings County, IN",Jennings County, IN,2010,13303,11581,1722,12.9
18,81,"Johnson County, IN",Johnson County, IN,2010,71599,65284,6315,8.8
18,83,"Knox County, IN",Knox County, IN,2010,18521,17007,1514,8.2
18,85,"Kosciusko County, IN",Kosciusko County, IN,2010,39227,34900,4327,11
18,87,"LaGrange County, IN",LaGrange County, IN,2010,16570,14574,1996,12
18,89,"Lake County, IN",Lake County, IN,2010,229128,204394,24734,10.8
18,91,"LaPorte County, IN",LaPorte County, IN,2010,51336,45158,6178,12
18,93,"Lawrence County, IN",Lawrence County, IN,2010,20728,18100,2628,12.7
18,95,"Madison County, IN",Madison County, IN,2010,59407,52243,7164,12.1
18,97,"Marion County, IN",Marion County, IN,2010,452839,405074,47765,10.5
18,99,"Marshall County, IN",Marshall County, IN,2010,23476,20823,2653,11.3
18,101,"Martin County, IN",Martin County, IN,2010,5262,4865,397,7.5
18,103,"Miami County, IN",Miami County, IN,2010,15947,13956,1991,12.5
18,105,"Monroe County, IN",Monroe County, IN,2010,67737,62376,5361,7.9
18,107,"Montgomery County, IN",Montgomery County, IN,2010,18896,16970,1926,10.2
18,109,"Morgan County, IN",Morgan County, IN,2010,35026,31394,3632,10.4
18,111,"Newton County, IN",Newton County, IN,2010,7075,6272,803,11.3
18,113,"Noble County, IN",Noble County, IN,2010,23011,19984,3027,13.2
18,115,"Ohio County, IN",Ohio County, IN,2010,3263,2902,361,11.1
18,117,"Orange County, IN",Orange County, IN,2010,9110,7948,1162,12.8
18,119,"Owen County, IN",Owen County, IN,2010,10316,9126,1190,11.5
18,121,"Parke County, IN",Parke County, IN,2010,7332,6530,802,10.9
18,123,"Perry County, IN",Perry County, IN,2010,8931,7987,944,10.6
18,125,"Pike County, IN",Pike County, IN,2010,6199,5611,588,9.5
18,127,"Porter County, IN",Porter County, IN,2010,81601,73870,7731,9.5
18,129,"Posey County, IN",Posey County, IN,2010,13494,12440,1054,7.8
18,131,"Pulaski County, IN",Pulaski County, IN,2010,6370,5736,634,10
18,133,"Putnam County, IN",Putnam County, IN,2010,16674,14732,1942,11.6
18,135,"Randolph County, IN",Randolph County, IN,2010,13019,11486,1533,11.8
18,137,"Ripley County, IN",Ripley County, IN,2010,14527,12898,1629,11.2
18,139,"Rush County, IN",Rush County, IN,2010,8683,7716,967,11.1
18,141,"St. Joseph County, IN",St. Joseph County, IN,2010,130463,115385,15078,11.6
18,143,"Scott County, IN",Scott County, IN,2010,10590,9195,1395,13.2
18,145,"Shelby County, IN",Shelby County, IN,2010,22714,20223,2491,11
18,147,"Spencer County, IN",Spencer County, IN,2010,10996,10030,966,8.8
18,149,"Starke County, IN",Starke County, IN,2010,10444,9052,1392,13.3
18,151,"Steuben County, IN",Steuben County, IN,2010,18439,16386,2053,11.1
18,153,"Sullivan County, IN",Sullivan County, IN,2010,9085,8170,915,10.1
18,155,"Switzerland County, IN",Switzerland County, IN,2010,5025,4558,467,9.3
18,157,"Tippecanoe County, IN",Tippecanoe County, IN,2010,86531,78864,7667,8.9
18,159,"Tipton County, IN",Tipton County, IN,2010,8046,7221,825,10.3
18,161,"Union County, IN",Union County, IN,2010,3729,3346,383,10.3
18,163,"Vanderburgh County, IN",Vanderburgh County, IN,2010,92127,83894,8233,8.9
18,165,"Vermillion County, IN",Vermillion County, IN,2010,7810,6799,1011,12.9
18,167,"Vigo County, IN",Vigo County, IN,2010,51129,45402,5727,11.2
18,169,"Wabash County, IN",Wabash County, IN,2010,15955,14133,1822,11.4
18,171,"Warren County, IN",Warren County, IN,2010,4201,3758,443,10.5
18,173,"Warrick County, IN",Warrick County, IN,2010,30817,28345,2472,8
18,175,"Washington County, IN",Washington County, IN,2010,13806,12118,1688,12.2
18,177,"Wayne County, IN",Wayne County, IN,2010,31330,27310,4020,12.8
18,179,"Wells County, IN",Wells County, IN,2010,14137,12757,1380,9.8
18,181,"White County, IN",White County, IN,2010,12975,11613,1362,10.5
18,183,"Whitley County, IN",Whitley County, IN,2010,17603,15579,2024,11.5
19,1,"Adair County, IA",Adair County, IA,2010,4105,3878,227,5.5
19,3,"Adams County, IA",Adams County, IA,2010,2240,2132,108,4.8
19,5,"Allamakee County, IA",Allamakee County, IA,2010,7917,7297,620,7.8
19,7,"Appanoose County, IA",Appanoose County, IA,2010,6200,5749,451,7.3
19,9,"Audubon County, IA",Audubon County, IA,2010,3478,3284,194,5.6
19,11,"Benton County, IA",Benton County, IA,2010,14331,13444,887,6.2
19,13,"Black Hawk County, IA",Black Hawk County, IA,2010,70989,66601,4388,6.2
19,15,"Boone County, IA",Boone County, IA,2010,14846,13998,848,5.7
19,17,"Bremer County, IA",Bremer County, IA,2010,13864,13185,679,4.9
19,19,"Buchanan County, IA",Buchanan County, IA,2010,11351,10672,679,6
19,21,"Buena Vista County, IA",Buena Vista County, IA,2010,11422,10882,540,4.7
19,23,"Butler County, IA",Butler County, IA,2010,8200,7704,496,6
19,25,"Calhoun County, IA",Calhoun County, IA,2010,4656,4376,280,6
19,27,"Carroll County, IA",Carroll County, IA,2010,11714,11209,505,4.3
19,29,"Cass County, IA",Cass County, IA,2010,7410,6946,464,6.3
19,31,"Cedar County, IA",Cedar County, IA,2010,10989,10397,592,5.4
19,33,"Cerro Gordo County, IA",Cerro Gordo County, IA,2010,24565,22884,1681,6.8
19,35,"Cherokee County, IA",Cherokee County, IA,2010,7089,6770,319,4.5
19,37,"Chickasaw County, IA",Chickasaw County, IA,2010,6555,6070,485,7.4
19,39,"Clarke County, IA",Clarke County, IA,2010,4785,4418,367,7.7
19,41,"Clay County, IA",Clay County, IA,2010,9348,8800,548,5.9
19,43,"Clayton County, IA",Clayton County, IA,2010,10483,9738,745,7.1
19,45,"Clinton County, IA",Clinton County, IA,2010,26439,24581,1858,7
19,47,"Crawford County, IA",Crawford County, IA,2010,8983,8562,421,4.7
19,49,"Dallas County, IA",Dallas County, IA,2010,37296,35596,1700,4.6
19,51,"Davis County, IA",Davis County, IA,2010,4253,3950,303,7.1
19,53,"Decatur County, IA",Decatur County, IA,2010,4466,4195,271,6.1
19,55,"Delaware County, IA",Delaware County, IA,2010,10362,9735,627,6.1
19,57,"Des Moines County, IA",Des Moines County, IA,2010,20214,18710,1504,7.4
19,59,"Dickinson County, IA",Dickinson County, IA,2010,9297,8666,631,6.8
19,61,"Dubuque County, IA",Dubuque County, IA,2010,54224,51088,3136,5.8
19,63,"Emmet County, IA",Emmet County, IA,2010,5869,5457,412,7
19,65,"Fayette County, IA",Fayette County, IA,2010,11015,10228,787,7.1
19,67,"Floyd County, IA",Floyd County, IA,2010,8549,7930,619,7.2
19,69,"Franklin County, IA",Franklin County, IA,2010,6027,5651,376,6.2
19,71,"Fremont County, IA",Fremont County, IA,2010,3978,3743,235,5.9
19,73,"Greene County, IA",Greene County, IA,2010,5201,4895,306,5.9
19,75,"Grundy County, IA",Grundy County, IA,2010,6755,6371,384,5.7
19,77,"Guthrie County, IA",Guthrie County, IA,2010,5852,5474,378,6.5
19,79,"Hamilton County, IA",Hamilton County, IA,2010,8083,7495,588,7.3
19,81,"Hancock County, IA",Hancock County, IA,2010,6070,5667,403,6.6
19,83,"Hardin County, IA",Hardin County, IA,2010,9133,8538,595,6.5
19,85,"Harrison County, IA",Harrison County, IA,2010,8001,7555,446,5.6
19,87,"Henry County, IA",Henry County, IA,2010,9959,9133,826,8.3
19,89,"Howard County, IA",Howard County, IA,2010,5339,5003,336,6.3
19,91,"Humboldt County, IA",Humboldt County, IA,2010,5227,4957,270,5.2
19,93,"Ida County, IA",Ida County, IA,2010,3846,3650,196,5.1
19,95,"Iowa County, IA",Iowa County, IA,2010,9661,9130,531,5.5
19,97,"Jackson County, IA",Jackson County, IA,2010,11106,10312,794,7.1
19,99,"Jasper County, IA",Jasper County, IA,2010,19026,17637,1389,7.3
19,101,"Jefferson County, IA",Jefferson County, IA,2010,8956,8321,635,7.1
19,103,"Johnson County, IA",Johnson County, IA,2010,79267,75917,3350,4.2
19,105,"Jones County, IA",Jones County, IA,2010,11108,10402,706,6.4
19,107,"Keokuk County, IA",Keokuk County, IA,2010,5548,5186,362,6.5
19,109,"Kossuth County, IA",Kossuth County, IA,2010,8381,7955,426,5.1
19,111,"Lee County, IA",Lee County, IA,2010,17741,16167,1574,8.9
19,113,"Linn County, IA",Linn County, IA,2010,120123,112941,7182,6
19,115,"Louisa County, IA",Louisa County, IA,2010,5964,5531,433,7.3
19,117,"Lucas County, IA",Lucas County, IA,2010,4233,3974,259,6.1
19,119,"Lyon County, IA",Lyon County, IA,2010,6405,6158,247,3.9
19,121,"Madison County, IA",Madison County, IA,2010,8460,7917,543,6.4
19,123,"Mahaska County, IA",Mahaska County, IA,2010,11915,11114,801,6.7
19,125,"Marion County, IA",Marion County, IA,2010,17600,16557,1043,5.9
19,127,"Marshall County, IA",Marshall County, IA,2010,20156,18778,1378,6.8
19,129,"Mills County, IA",Mills County, IA,2010,7610,7211,399,5.2
19,131,"Mitchell County, IA",Mitchell County, IA,2010,5734,5437,297,5.2
19,133,"Monona County, IA",Monona County, IA,2010,4887,4535,352,7.2
19,135,"Monroe County, IA",Monroe County, IA,2010,4097,3801,296,7.2
19,137,"Montgomery County, IA",Montgomery County, IA,2010,5248,4825,423,8.1
19,139,"Muscatine County, IA",Muscatine County, IA,2010,21815,20074,1741,8
19,141,"O'Brien County, IA",O'Brien County, IA,2010,8146,7767,379,4.7
19,143,"Osceola County, IA",Osceola County, IA,2010,3670,3489,181,4.9
19,145,"Page County, IA",Page County, IA,2010,7131,6648,483,6.8
19,147,"Palo Alto County, IA",Palo Alto County, IA,2010,4845,4553,292,6
19,149,"Plymouth County, IA",Plymouth County, IA,2010,14568,13916,652,4.5
19,151,"Pocahontas County, IA",Pocahontas County, IA,2010,4057,3850,207,5.1
19,153,"Polk County, IA",Polk County, IA,2010,244947,230346,14601,6
19,155,"Pottawattamie County, IA",Pottawattamie County, IA,2010,50344,47437,2907,5.8
19,157,"Poweshiek County, IA",Poweshiek County, IA,2010,10570,9958,612,5.8
19,159,"Ringgold County, IA",Ringgold County, IA,2010,2615,2492,123,4.7
19,161,"Sac County, IA",Sac County, IA,2010,5716,5449,267,4.7
19,163,"Scott County, IA",Scott County, IA,2010,86880,81101,5779,6.7
19,165,"Shelby County, IA",Shelby County, IA,2010,6612,6312,300,4.5
19,167,"Sioux County, IA",Sioux County, IA,2010,19671,18900,771,3.9
19,169,"Story County, IA",Story County, IA,2010,53344,51104,2240,4.2
19,171,"Tama County, IA",Tama County, IA,2010,9357,8755,602,6.4
19,173,"Taylor County, IA",Taylor County, IA,2010,3189,3012,177,5.6
19,175,"Union County, IA",Union County, IA,2010,7019,6623,396,5.6
19,177,"Van Buren County, IA",Van Buren County, IA,2010,3971,3682,289,7.3
19,179,"Wapello County, IA",Wapello County, IA,2010,18508,17054,1454,7.9
19,181,"Warren County, IA",Warren County, IA,2010,26357,24871,1486,5.6
19,183,"Washington County, IA",Washington County, IA,2010,12422,11789,633,5.1
19,185,"Wayne County, IA",Wayne County, IA,2010,2876,2699,177,6.2
19,187,"Webster County, IA",Webster County, IA,2010,20145,18748,1397,6.9
19,189,"Winnebago County, IA",Winnebago County, IA,2010,5820,5431,389,6.7
19,191,"Winneshiek County, IA",Winneshiek County, IA,2010,12295,11616,679,5.5
19,193,"Woodbury County, IA",Woodbury County, IA,2010,55997,52313,3684,6.6
19,195,"Worth County, IA",Worth County, IA,2010,4342,4027,315,7.3
19,197,"Wright County, IA",Wright County, IA,2010,6857,6366,491,7.2
20,1,"Allen County, KS",Allen County, KS,2010,7010,6429,581,8.3
20,3,"Anderson County, KS",Anderson County, KS,2010,4572,4220,352,7.7
20,5,"Atchison County, KS",Atchison County, KS,2010,7938,7154,784,9.9
20,7,"Barber County, KS",Barber County, KS,2010,2769,2644,125,4.5
20,9,"Barton County, KS",Barton County, KS,2010,15001,14100,901,6
20,11,"Bourbon County, KS",Bourbon County, KS,2010,7223,6572,651,9
20,13,"Brown County, KS",Brown County, KS,2010,5266,4917,349,6.6
20,15,"Butler County, KS",Butler County, KS,2010,33009,30447,2562,7.8
20,17,"Chase County, KS",Chase County, KS,2010,1442,1361,81,5.6
20,19,"Chautauqua County, KS",Chautauqua County, KS,2010,1740,1583,157,9
20,21,"Cherokee County, KS",Cherokee County, KS,2010,10798,9817,981,9.1
20,23,"Cheyenne County, KS",Cheyenne County, KS,2010,1405,1348,57,4.1
20,25,"Clark County, KS",Clark County, KS,2010,1223,1169,54,4.4
20,27,"Clay County, KS",Clay County, KS,2010,4631,4374,257,5.5
20,29,"Cloud County, KS",Cloud County, KS,2010,4654,4392,262,5.6
20,31,"Coffey County, KS",Coffey County, KS,2010,4847,4479,368,7.6
20,33,"Comanche County, KS",Comanche County, KS,2010,994,949,45,4.5
20,35,"Cowley County, KS",Cowley County, KS,2010,17259,15906,1353,7.8
20,37,"Crawford County, KS",Crawford County, KS,2010,19356,17672,1684,8.7
20,39,"Decatur County, KS",Decatur County, KS,2010,1457,1384,73,5
20,41,"Dickinson County, KS",Dickinson County, KS,2010,10234,9557,677,6.6
20,43,"Doniphan County, KS",Doniphan County, KS,2010,4540,4139,401,8.8
20,45,"Douglas County, KS",Douglas County, KS,2010,64379,60574,3805,5.9
20,47,"Edwards County, KS",Edwards County, KS,2010,1683,1593,90,5.3
20,49,"Elk County, KS",Elk County, KS,2010,1414,1296,118,8.3
20,51,"Ellis County, KS",Ellis County, KS,2010,17642,16946,696,3.9
20,53,"Ellsworth County, KS",Ellsworth County, KS,2010,3395,3235,160,4.7
20,55,"Finney County, KS",Finney County, KS,2010,20174,19255,919,4.6
20,57,"Ford County, KS",Ford County, KS,2010,18114,17361,753,4.2
20,59,"Franklin County, KS",Franklin County, KS,2010,14363,13070,1293,9
20,61,"Geary County, KS",Geary County, KS,2010,13359,12136,1223,9.2
20,63,"Gove County, KS",Gove County, KS,2010,1505,1454,51,3.4
20,65,"Graham County, KS",Graham County, KS,2010,1389,1323,66,4.8
20,67,"Grant County, KS",Grant County, KS,2010,4202,4021,181,4.3
20,69,"Gray County, KS",Gray County, KS,2010,3489,3376,113,3.2
20,71,"Greeley County, KS",Greeley County, KS,2010,827,799,28,3.4
20,73,"Greenwood County, KS",Greenwood County, KS,2010,3441,3181,260,7.6
20,75,"Hamilton County, KS",Hamilton County, KS,2010,1825,1768,57,3.1
20,77,"Harper County, KS",Harper County, KS,2010,2937,2753,184,6.3
20,79,"Harvey County, KS",Harvey County, KS,2010,17774,16497,1277,7.2
20,81,"Haskell County, KS",Haskell County, KS,2010,2445,2357,88,3.6
20,83,"Hodgeman County, KS",Hodgeman County, KS,2010,1085,1045,40,3.7
20,85,"Jackson County, KS",Jackson County, KS,2010,7509,7046,463,6.2
20,87,"Jefferson County, KS",Jefferson County, KS,2010,10671,9871,800,7.5
20,89,"Jewell County, KS",Jewell County, KS,2010,1558,1473,85,5.5
20,91,"Johnson County, KS",Johnson County, KS,2010,307190,288469,18721,6.1
20,93,"Kearny County, KS",Kearny County, KS,2010,2155,2058,97,4.5
20,95,"Kingman County, KS",Kingman County, KS,2010,3862,3594,268,6.9
20,97,"Kiowa County, KS",Kiowa County, KS,2010,1398,1325,73,5.2
20,99,"Labette County, KS",Labette County, KS,2010,11277,10203,1074,9.5
20,101,"Lane County, KS",Lane County, KS,2010,985,944,41,4.2
20,103,"Leavenworth County, KS",Leavenworth County, KS,2010,34342,31735,2607,7.6
20,105,"Lincoln County, KS",Lincoln County, KS,2010,1882,1770,112,6
20,107,"Linn County, KS",Linn County, KS,2010,4534,4028,506,11.2
20,109,"Logan County, KS",Logan County, KS,2010,1737,1676,61,3.5
20,111,"Lyon County, KS",Lyon County, KS,2010,17481,16316,1165,6.7
20,113,"McPherson County, KS",McPherson County, KS,2010,16477,15627,850,5.2
20,115,"Marion County, KS",Marion County, KS,2010,6742,6342,400,5.9
20,117,"Marshall County, KS",Marshall County, KS,2010,5908,5608,300,5.1
20,119,"Meade County, KS",Meade County, KS,2010,2567,2458,109,4.2
20,121,"Miami County, KS",Miami County, KS,2010,17111,15815,1296,7.6
20,123,"Mitchell County, KS",Mitchell County, KS,2010,3874,3689,185,4.8
20,125,"Montgomery County, KS",Montgomery County, KS,2010,18083,16158,1925,10.6
20,127,"Morris County, KS",Morris County, KS,2010,3311,3085,226,6.8
20,129,"Morton County, KS",Morton County, KS,2010,1756,1680,76,4.3
20,131,"Nemaha County, KS",Nemaha County, KS,2010,5820,5570,250,4.3
20,133,"Neosho County, KS",Neosho County, KS,2010,7410,6651,759,10.2
20,135,"Ness County, KS",Ness County, KS,2010,1618,1554,64,4
20,137,"Norton County, KS",Norton County, KS,2010,3098,2980,118,3.8
20,139,"Osage County, KS",Osage County, KS,2010,8618,7906,712,8.3
20,141,"Osborne County, KS",Osborne County, KS,2010,2224,2116,108,4.9
20,143,"Ottawa County, KS",Ottawa County, KS,2010,3286,3090,196,6
20,145,"Pawnee County, KS",Pawnee County, KS,2010,3608,3439,169,4.7
20,147,"Phillips County, KS",Phillips County, KS,2010,3037,2881,156,5.1
20,149,"Pottawatomie County, KS",Pottawatomie County, KS,2010,11890,11268,622,5.2
20,151,"Pratt County, KS",Pratt County, KS,2010,5289,4993,296,5.6
20,153,"Rawlins County, KS",Rawlins County, KS,2010,1511,1458,53,3.5
20,155,"Reno County, KS",Reno County, KS,2010,32894,30800,2094,6.4
20,157,"Republic County, KS",Republic County, KS,2010,2732,2614,118,4.3
20,159,"Rice County, KS",Rice County, KS,2010,5306,5018,288,5.4
20,161,"Riley County, KS",Riley County, KS,2010,36091,34289,1802,5
20,163,"Rooks County, KS",Rooks County, KS,2010,2767,2593,174,6.3
20,165,"Rush County, KS",Rush County, KS,2010,1793,1697,96,5.4
20,167,"Russell County, KS",Russell County, KS,2010,3741,3550,191,5.1
20,169,"Saline County, KS",Saline County, KS,2010,30934,29027,1907,6.2
20,171,"Scott County, KS",Scott County, KS,2010,2767,2661,106,3.8
20,173,"Sedgwick County, KS",Sedgwick County, KS,2010,252713,230497,22216,8.8
20,175,"Seward County, KS",Seward County, KS,2010,10794,10261,533,4.9
20,177,"Shawnee County, KS",Shawnee County, KS,2010,93584,87047,6537,7
20,179,"Sheridan County, KS",Sheridan County, KS,2010,1514,1463,51,3.4
20,181,"Sherman County, KS",Sherman County, KS,2010,3154,3004,150,4.8
20,183,"Smith County, KS",Smith County, KS,2010,2333,2232,101,4.3
20,185,"Stafford County, KS",Stafford County, KS,2010,2366,2246,120,5.1
20,187,"Stanton County, KS",Stanton County, KS,2010,1093,1048,45,4.1
20,189,"Stevens County, KS",Stevens County, KS,2010,2870,2749,121,4.2
20,191,"Sumner County, KS",Sumner County, KS,2010,11958,10896,1062,8.9
20,193,"Thomas County, KS",Thomas County, KS,2010,4543,4363,180,4
20,195,"Trego County, KS",Trego County, KS,2010,1509,1438,71,4.7
20,197,"Wabaunsee County, KS",Wabaunsee County, KS,2010,3887,3633,254,6.5
20,199,"Wallace County, KS",Wallace County, KS,2010,893,840,53,5.9
20,201,"Washington County, KS",Washington County, KS,2010,3346,3184,162,4.8
20,203,"Wichita County, KS",Wichita County, KS,2010,1336,1290,46,3.4
20,205,"Wilson County, KS",Wilson County, KS,2010,4500,3962,538,12
20,207,"Woodson County, KS",Woodson County, KS,2010,1736,1599,137,7.9
20,209,"Wyandotte County, KS",Wyandotte County, KS,2010,74994,67433,7561,10.1
21,1,"Adair County, KY",Adair County, KY,2010,7810,6839,971,12.4
21,3,"Allen County, KY",Allen County, KY,2010,9126,8056,1070,11.7
21,5,"Anderson County, KY",Anderson County, KY,2010,11579,10466,1113,9.6
21,7,"Ballard County, KY",Ballard County, KY,2010,3839,3445,394,10.3
21,9,"Barren County, KY",Barren County, KY,2010,19749,17540,2209,11.2
21,11,"Bath County, KY",Bath County, KY,2010,4887,4172,715,14.6
21,13,"Bell County, KY",Bell County, KY,2010,10197,8959,1238,12.1
21,15,"Boone County, KY",Boone County, KY,2010,63271,57662,5609,8.9
21,17,"Bourbon County, KY",Bourbon County, KY,2010,10064,9151,913,9.1
21,19,"Boyd County, KY",Boyd County, KY,2010,20421,18342,2079,10.2
21,21,"Boyle County, KY",Boyle County, KY,2010,13342,11853,1489,11.2
21,23,"Bracken County, KY",Bracken County, KY,2010,3982,3529,453,11.4
21,25,"Breathitt County, KY",Breathitt County, KY,2010,4528,3916,612,13.5
21,27,"Breckinridge County, KY",Breckinridge County, KY,2010,8273,7202,1071,12.9
21,29,"Bullitt County, KY",Bullitt County, KY,2010,38803,34671,4132,10.6
21,31,"Butler County, KY",Butler County, KY,2010,5457,4802,655,12
21,33,"Caldwell County, KY",Caldwell County, KY,2010,5916,5293,623,10.5
21,35,"Calloway County, KY",Calloway County, KY,2010,18915,17391,1524,8.1
21,37,"Campbell County, KY",Campbell County, KY,2010,48713,44284,4429,9.1
21,39,"Carlisle County, KY",Carlisle County, KY,2010,2251,2047,204,9.1
21,41,"Carroll County, KY",Carroll County, KY,2010,4999,4274,725,14.5
21,43,"Carter County, KY",Carter County, KY,2010,11925,10244,1681,14.1
21,45,"Casey County, KY",Casey County, KY,2010,6914,6155,759,11
21,47,"Christian County, KY",Christian County, KY,2010,27294,24107,3187,11.7
21,49,"Clark County, KY",Clark County, KY,2010,17775,15862,1913,10.8
21,51,"Clay County, KY",Clay County, KY,2010,6030,5153,877,14.5
21,53,"Clinton County, KY",Clinton County, KY,2010,4273,3803,470,11
21,55,"Crittenden County, KY",Crittenden County, KY,2010,4064,3660,404,9.9
21,57,"Cumberland County, KY",Cumberland County, KY,2010,3174,2800,374,11.8
21,59,"Daviess County, KY",Daviess County, KY,2010,46881,42523,4358,9.3
21,61,"Edmonson County, KY",Edmonson County, KY,2010,5122,4440,682,13.3
21,63,"Elliott County, KY",Elliott County, KY,2010,2399,2019,380,15.8
21,65,"Estill County, KY",Estill County, KY,2010,5694,4923,771,13.5
21,67,"Fayette County, KY",Fayette County, KY,2010,163286,151190,12096,7.4
21,69,"Fleming County, KY",Fleming County, KY,2010,6713,5940,773,11.5
21,71,"Floyd County, KY",Floyd County, KY,2010,13940,12064,1876,13.5
21,73,"Franklin County, KY",Franklin County, KY,2010,24625,22481,2144,8.7
21,75,"Fulton County, KY",Fulton County, KY,2010,2729,2415,314,11.5
21,77,"Gallatin County, KY",Gallatin County, KY,2010,4076,3573,503,12.3
21,79,"Garrard County, KY",Garrard County, KY,2010,7935,7051,884,11.1
21,81,"Grant County, KY",Grant County, KY,2010,11684,10308,1376,11.8
21,83,"Graves County, KY",Graves County, KY,2010,16827,15231,1596,9.5
21,85,"Grayson County, KY",Grayson County, KY,2010,11549,9904,1645,14.2
21,87,"Green County, KY",Green County, KY,2010,5596,4938,658,11.8
21,89,"Greenup County, KY",Greenup County, KY,2010,15351,13579,1772,11.5
21,91,"Hancock County, KY",Hancock County, KY,2010,4060,3643,417,10.3
21,93,"Hardin County, KY",Hardin County, KY,2010,46901,42359,4542,9.7
21,95,"Harlan County, KY",Harlan County, KY,2010,10193,8979,1214,11.9
21,97,"Harrison County, KY",Harrison County, KY,2010,9016,8013,1003,11.1
21,99,"Hart County, KY",Hart County, KY,2010,8110,7264,846,10.4
21,101,"Henderson County, KY",Henderson County, KY,2010,22850,20503,2347,10.3
21,103,"Henry County, KY",Henry County, KY,2010,7834,7060,774,9.9
21,105,"Hickman County, KY",Hickman County, KY,2010,2300,2112,188,8.2
21,107,"Hopkins County, KY",Hopkins County, KY,2010,21211,19157,2054,9.7
