STATE,CNTYCD,COUNTYNAME,COUNTY,STATEDESC,YEAR,FORCE,EMPLOYED,UNEMPLOYED,UNEMPLOYMENTRATE
17,163,"St. Clair County, IL",St. Clair County, IL,2014,126783,116853,9930,7.8
17,165,"Saline County, IL",Saline County, IL,2014,10838,9962,876,8.1
17,167,"Sangamon County, IL",Sangamon County, IL,2014,104656,98523,6133,5.9
17,169,"Schuyler County, IL",Schuyler County, IL,2014,3465,3235,230,6.6
17,171,"Scott County, IL",Scott County, IL,2014,2561,2391,170,6.6
17,173,"Shelby County, IL",Shelby County, IL,2014,10175,9489,686,6.7
17,175,"Stark County, IL",Stark County, IL,2014,2811,2602,209,7.4
17,177,"Stephenson County, IL",Stephenson County, IL,2014,22296,20665,1631,7.3
17,179,"Tazewell County, IL",Tazewell County, IL,2014,68011,63468,4543,6.7
17,181,"Union County, IL",Union County, IL,2014,7309,6671,638,8.7
17,183,"Vermilion County, IL",Vermilion County, IL,2014,35631,32639,2992,8.4
17,185,"Wabash County, IL",Wabash County, IL,2014,5581,5249,332,5.9
17,187,"Warren County, IL",Warren County, IL,2014,8758,8249,509,5.8
17,189,"Washington County, IL",Washington County, IL,2014,9047,8619,428,4.7
17,191,"Wayne County, IL",Wayne County, IL,2014,7688,7185,503,6.5
17,193,"White County, IL",White County, IL,2014,7092,6677,415,5.9
17,195,"Whiteside County, IL",Whiteside County, IL,2014,28652,26678,1974,6.9
17,197,"Will County, IL",Will County, IL,2014,356643,329474,27169,7.6
17,199,"Williamson County, IL",Williamson County, IL,2014,31471,29240,2231,7.1
17,201,"Winnebago County, IL",Winnebago County, IL,2014,142375,130678,11697,8.2
17,203,"Woodford County, IL",Woodford County, IL,2014,19758,18673,1085,5.5
18,1,"Adams County, IN",Adams County, IN,2014,16421,15670,751,4.6
18,3,"Allen County, IN",Allen County, IN,2014,175720,165680,10040,5.7
18,5,"Bartholomew County, IN",Bartholomew County, IN,2014,42620,40757,1863,4.4
18,7,"Benton County, IN",Benton County, IN,2014,4476,4233,243,5.4
18,9,"Blackford County, IN",Blackford County, IN,2014,5265,4876,389,7.4
18,11,"Boone County, IN",Boone County, IN,2014,32198,30788,1410,4.4
18,13,"Brown County, IN",Brown County, IN,2014,7360,6921,439,6
18,15,"Carroll County, IN",Carroll County, IN,2014,9886,9369,517,5.2
18,17,"Cass County, IN",Cass County, IN,2014,17737,16718,1019,5.7
18,19,"Clark County, IN",Clark County, IN,2014,57633,54526,3107,5.4
18,21,"Clay County, IN",Clay County, IN,2014,12439,11601,838,6.7
18,23,"Clinton County, IN",Clinton County, IN,2014,16661,15809,852,5.1
18,25,"Crawford County, IN",Crawford County, IN,2014,4893,4520,373,7.6
18,27,"Daviess County, IN",Daviess County, IN,2014,15181,14504,677,4.5
18,29,"Dearborn County, IN",Dearborn County, IN,2014,25121,23474,1647,6.6
18,31,"Decatur County, IN",Decatur County, IN,2014,14186,13491,695,4.9
18,33,"DeKalb County, IN",DeKalb County, IN,2014,21265,20160,1105,5.2
18,35,"Delaware County, IN",Delaware County, IN,2014,53605,49859,3746,7
18,37,"Dubois County, IN",Dubois County, IN,2014,22047,21152,895,4.1
18,39,"Elkhart County, IN",Elkhart County, IN,2014,102211,97020,5191,5.1
18,41,"Fayette County, IN",Fayette County, IN,2014,9091,8384,707,7.8
18,43,"Floyd County, IN",Floyd County, IN,2014,39090,37105,1985,5.1
18,45,"Fountain County, IN",Fountain County, IN,2014,8200,7629,571,7
18,47,"Franklin County, IN",Franklin County, IN,2014,10884,10177,707,6.5
18,49,"Fulton County, IN",Fulton County, IN,2014,9794,9182,612,6.2
18,51,"Gibson County, IN",Gibson County, IN,2014,18437,17612,825,4.5
18,53,"Grant County, IN",Grant County, IN,2014,32664,30430,2234,6.8
18,55,"Greene County, IN",Greene County, IN,2014,13856,12758,1098,7.9
18,57,"Hamilton County, IN",Hamilton County, IN,2014,161162,154624,6538,4.1
18,59,"Hancock County, IN",Hancock County, IN,2014,36622,34730,1892,5.2
18,61,"Harrison County, IN",Harrison County, IN,2014,19046,17984,1062,5.6
18,63,"Hendricks County, IN",Hendricks County, IN,2014,80715,77012,3703,4.6
18,65,"Henry County, IN",Henry County, IN,2014,21469,20010,1459,6.8
18,67,"Howard County, IN",Howard County, IN,2014,36946,34632,2314,6.3
18,69,"Huntington County, IN",Huntington County, IN,2014,18555,17483,1072,5.8
18,71,"Jackson County, IN",Jackson County, IN,2014,21325,20263,1062,5
18,73,"Jasper County, IN",Jasper County, IN,2014,16142,15068,1074,6.7
18,75,"Jay County, IN",Jay County, IN,2014,10104,9519,585,5.8
18,77,"Jefferson County, IN",Jefferson County, IN,2014,15064,14153,911,6
18,79,"Jennings County, IN",Jennings County, IN,2014,13092,12218,874,6.7
18,81,"Johnson County, IN",Johnson County, IN,2014,75542,71792,3750,5
18,83,"Knox County, IN",Knox County, IN,2014,18847,17866,981,5.2
18,85,"Kosciusko County, IN",Kosciusko County, IN,2014,40334,38367,1967,4.9
18,87,"LaGrange County, IN",LaGrange County, IN,2014,18229,17416,813,4.5
18,89,"Lake County, IN",Lake County, IN,2014,230596,212424,18172,7.9
18,91,"LaPorte County, IN",LaPorte County, IN,2014,48891,45165,3726,7.6
18,93,"Lawrence County, IN",Lawrence County, IN,2014,20385,18743,1642,8.1
18,95,"Madison County, IN",Madison County, IN,2014,57954,53832,4122,7.1
18,97,"Marion County, IN",Marion County, IN,2014,467493,437229,30264,6.5
18,99,"Marshall County, IN",Marshall County, IN,2014,23730,22432,1298,5.5
18,101,"Martin County, IN",Martin County, IN,2014,4958,4693,265,5.3
18,103,"Miami County, IN",Miami County, IN,2014,15680,14642,1038,6.6
18,105,"Monroe County, IN",Monroe County, IN,2014,67519,63664,3855,5.7
18,107,"Montgomery County, IN",Montgomery County, IN,2014,18702,17691,1011,5.4
18,109,"Morgan County, IN",Morgan County, IN,2014,35002,32975,2027,5.8
18,111,"Newton County, IN",Newton County, IN,2014,6948,6465,483,7
18,113,"Noble County, IN",Noble County, IN,2014,23143,21943,1200,5.2
18,115,"Ohio County, IN",Ohio County, IN,2014,3219,2998,221,6.9
18,117,"Orange County, IN",Orange County, IN,2014,8543,7884,659,7.7
18,119,"Owen County, IN",Owen County, IN,2014,9484,8718,766,8.1
18,121,"Parke County, IN",Parke County, IN,2014,6952,6468,484,7
18,123,"Perry County, IN",Perry County, IN,2014,9179,8644,535,5.8
18,125,"Pike County, IN",Pike County, IN,2014,6349,6028,321,5.1
18,127,"Porter County, IN",Porter County, IN,2014,84042,78843,5199,6.2
18,129,"Posey County, IN",Posey County, IN,2014,13159,12531,628,4.8
18,131,"Pulaski County, IN",Pulaski County, IN,2014,6196,5863,333,5.4
18,133,"Putnam County, IN",Putnam County, IN,2014,16272,15196,1076,6.6
18,135,"Randolph County, IN",Randolph County, IN,2014,12497,11685,812,6.5
18,137,"Ripley County, IN",Ripley County, IN,2014,13645,12745,900,6.6
18,139,"Rush County, IN",Rush County, IN,2014,8531,8054,477,5.6
18,141,"St. Joseph County, IN",St. Joseph County, IN,2014,128864,120384,8480,6.6
18,143,"Scott County, IN",Scott County, IN,2014,10189,9500,689,6.8
18,145,"Shelby County, IN",Shelby County, IN,2014,22442,21169,1273,5.7
18,147,"Spencer County, IN",Spencer County, IN,2014,10750,10199,551,5.1
18,149,"Starke County, IN",Starke County, IN,2014,10236,9495,741,7.2
18,151,"Steuben County, IN",Steuben County, IN,2014,19822,18860,962,4.9
18,153,"Sullivan County, IN",Sullivan County, IN,2014,8652,8034,618,7.1
18,155,"Switzerland County, IN",Switzerland County, IN,2014,4805,4522,283,5.9
18,157,"Tippecanoe County, IN",Tippecanoe County, IN,2014,91350,86767,4583,5
18,159,"Tipton County, IN",Tipton County, IN,2014,8170,7745,425,5.2
18,161,"Union County, IN",Union County, IN,2014,3546,3346,200,5.6
18,163,"Vanderburgh County, IN",Vanderburgh County, IN,2014,92122,87165,4957,5.4
18,165,"Vermillion County, IN",Vermillion County, IN,2014,7229,6609,620,8.6
18,167,"Vigo County, IN",Vigo County, IN,2014,49499,45739,3760,7.6
18,169,"Wabash County, IN",Wabash County, IN,2014,15476,14617,859,5.6
18,171,"Warren County, IN",Warren County, IN,2014,4097,3848,249,6.1
18,173,"Warrick County, IN",Warrick County, IN,2014,31199,29670,1529,4.9
18,175,"Washington County, IN",Washington County, IN,2014,13321,12438,883,6.6
18,177,"Wayne County, IN",Wayne County, IN,2014,30934,28919,2015,6.5
18,179,"Wells County, IN",Wells County, IN,2014,13763,13104,659,4.8
18,181,"White County, IN",White County, IN,2014,13460,12777,683,5.1
18,183,"Whitley County, IN",Whitley County, IN,2014,16848,15980,868,5.2
19,1,"Adair County, IA",Adair County, IA,2014,4150,3985,165,4
19,3,"Adams County, IA",Adams County, IA,2014,2211,2138,73,3.3
19,5,"Allamakee County, IA",Allamakee County, IA,2014,7702,7270,432,5.6
19,7,"Appanoose County, IA",Appanoose County, IA,2014,6147,5799,348,5.7
19,9,"Audubon County, IA",Audubon County, IA,2014,3258,3119,139,4.3
19,11,"Benton County, IA",Benton County, IA,2014,13857,13224,633,4.6
19,13,"Black Hawk County, IA",Black Hawk County, IA,2014,72123,68621,3502,4.9
19,15,"Boone County, IA",Boone County, IA,2014,15188,14677,511,3.4
19,17,"Bremer County, IA",Bremer County, IA,2014,14172,13657,515,3.6
19,19,"Buchanan County, IA",Buchanan County, IA,2014,11461,10933,528,4.6
19,21,"Buena Vista County, IA",Buena Vista County, IA,2014,11477,11027,450,3.9
19,23,"Butler County, IA",Butler County, IA,2014,8376,8025,351,4.2
19,25,"Calhoun County, IA",Calhoun County, IA,2014,4418,4207,211,4.8
19,27,"Carroll County, IA",Carroll County, IA,2014,11222,10871,351,3.1
19,29,"Cass County, IA",Cass County, IA,2014,7380,7064,316,4.3
19,31,"Cedar County, IA",Cedar County, IA,2014,10921,10504,417,3.8
19,33,"Cerro Gordo County, IA",Cerro Gordo County, IA,2014,23223,22155,1068,4.6
19,35,"Cherokee County, IA",Cherokee County, IA,2014,6628,6294,334,5
19,37,"Chickasaw County, IA",Chickasaw County, IA,2014,6476,6172,304,4.7
19,39,"Clarke County, IA",Clarke County, IA,2014,4676,4469,207,4.4
19,41,"Clay County, IA",Clay County, IA,2014,8938,8569,369,4.1
19,43,"Clayton County, IA",Clayton County, IA,2014,10184,9681,503,4.9
19,45,"Clinton County, IA",Clinton County, IA,2014,24756,23468,1288,5.2
19,47,"Crawford County, IA",Crawford County, IA,2014,8729,8377,352,4
19,49,"Dallas County, IA",Dallas County, IA,2014,42701,41312,1389,3.3
19,51,"Davis County, IA",Davis County, IA,2014,4107,3899,208,5.1
19,53,"Decatur County, IA",Decatur County, IA,2014,4438,4272,166,3.7
19,55,"Delaware County, IA",Delaware County, IA,2014,10522,10129,393,3.7
19,57,"Des Moines County, IA",Des Moines County, IA,2014,20826,19796,1030,4.9
19,59,"Dickinson County, IA",Dickinson County, IA,2014,9707,9257,450,4.6
19,61,"Dubuque County, IA",Dubuque County, IA,2014,55549,53278,2271,4.1
19,63,"Emmet County, IA",Emmet County, IA,2014,5731,5507,224,3.9
19,65,"Fayette County, IA",Fayette County, IA,2014,10788,10253,535,5
19,67,"Floyd County, IA",Floyd County, IA,2014,8406,8030,376,4.5
19,69,"Franklin County, IA",Franklin County, IA,2014,5975,5741,234,3.9
19,71,"Fremont County, IA",Fremont County, IA,2014,4167,4008,159,3.8
19,73,"Greene County, IA",Greene County, IA,2014,5271,5061,210,4
19,75,"Grundy County, IA",Grundy County, IA,2014,6721,6444,277,4.1
19,77,"Guthrie County, IA",Guthrie County, IA,2014,5609,5366,243,4.3
19,79,"Hamilton County, IA",Hamilton County, IA,2014,7095,6777,318,4.5
19,81,"Hancock County, IA",Hancock County, IA,2014,6296,6090,206,3.3
19,83,"Hardin County, IA",Hardin County, IA,2014,8705,8333,372,4.3
19,85,"Harrison County, IA",Harrison County, IA,2014,7535,7236,299,4
19,87,"Henry County, IA",Henry County, IA,2014,9542,9126,416,4.4
19,89,"Howard County, IA",Howard County, IA,2014,5314,5101,213,4
19,91,"Humboldt County, IA",Humboldt County, IA,2014,5259,5062,197,3.7
19,93,"Ida County, IA",Ida County, IA,2014,3889,3751,138,3.5
19,95,"Iowa County, IA",Iowa County, IA,2014,10203,9781,422,4.1
19,97,"Jackson County, IA",Jackson County, IA,2014,11014,10462,552,5
19,99,"Jasper County, IA",Jasper County, IA,2014,19321,18475,846,4.4
19,101,"Jefferson County, IA",Jefferson County, IA,2014,9076,8685,391,4.3
19,103,"Johnson County, IA",Johnson County, IA,2014,84008,81448,2560,3
19,105,"Jones County, IA",Jones County, IA,2014,10790,10263,527,4.9
19,107,"Keokuk County, IA",Keokuk County, IA,2014,5515,5273,242,4.4
19,109,"Kossuth County, IA",Kossuth County, IA,2014,8660,8385,275,3.2
19,111,"Lee County, IA",Lee County, IA,2014,17728,16691,1037,5.8
19,113,"Linn County, IA",Linn County, IA,2014,120961,115707,5254,4.3
19,115,"Louisa County, IA",Louisa County, IA,2014,5931,5667,264,4.5
19,117,"Lucas County, IA",Lucas County, IA,2014,4309,4143,166,3.9
19,119,"Lyon County, IA",Lyon County, IA,2014,7012,6835,177,2.5
19,121,"Madison County, IA",Madison County, IA,2014,8228,7859,369,4.5
19,123,"Mahaska County, IA",Mahaska County, IA,2014,11855,11340,515,4.3
19,125,"Marion County, IA",Marion County, IA,2014,17431,16774,657,3.8
19,127,"Marshall County, IA",Marshall County, IA,2014,19827,18767,1060,5.3
19,129,"Mills County, IA",Mills County, IA,2014,7395,7075,320,4.3
19,131,"Mitchell County, IA",Mitchell County, IA,2014,5459,5267,192,3.5
19,133,"Monona County, IA",Monona County, IA,2014,4754,4520,234,4.9
19,135,"Monroe County, IA",Monroe County, IA,2014,4073,3870,203,5
19,137,"Montgomery County, IA",Montgomery County, IA,2014,5160,4950,210,4.1
19,139,"Muscatine County, IA",Muscatine County, IA,2014,22108,21116,992,4.5
19,141,"O'Brien County, IA",O'Brien County, IA,2014,8235,7969,266,3.2
19,143,"Osceola County, IA",Osceola County, IA,2014,3459,3345,114,3.3
19,145,"Page County, IA",Page County, IA,2014,6596,6306,290,4.4
19,147,"Palo Alto County, IA",Palo Alto County, IA,2014,4851,4678,173,3.6
19,149,"Plymouth County, IA",Plymouth County, IA,2014,14661,14163,498,3.4
19,151,"Pocahontas County, IA",Pocahontas County, IA,2014,4326,4177,149,3.4
19,153,"Polk County, IA",Polk County, IA,2014,255571,244873,10698,4.2
19,155,"Pottawattamie County, IA",Pottawattamie County, IA,2014,49173,47086,2087,4.2
19,157,"Poweshiek County, IA",Poweshiek County, IA,2014,10401,9963,438,4.2
19,159,"Ringgold County, IA",Ringgold County, IA,2014,2530,2433,97,3.8
19,161,"Sac County, IA",Sac County, IA,2014,5555,5339,216,3.9
19,163,"Scott County, IA",Scott County, IA,2014,88446,83885,4561,5.2
19,165,"Shelby County, IA",Shelby County, IA,2014,7052,6833,219,3.1
19,167,"Sioux County, IA",Sioux County, IA,2014,20128,19543,585,2.9
19,169,"Story County, IA",Story County, IA,2014,56615,54998,1617,2.9
19,171,"Tama County, IA",Tama County, IA,2014,9235,8752,483,5.2
19,173,"Taylor County, IA",Taylor County, IA,2014,3241,3124,117,3.6
19,175,"Union County, IA",Union County, IA,2014,6813,6495,318,4.7
19,177,"Van Buren County, IA",Van Buren County, IA,2014,3913,3738,175,4.5
19,179,"Wapello County, IA",Wapello County, IA,2014,18132,17147,985,5.4
19,181,"Warren County, IA",Warren County, IA,2014,26763,25714,1049,3.9
19,183,"Washington County, IA",Washington County, IA,2014,12320,11881,439,3.6
19,185,"Wayne County, IA",Wayne County, IA,2014,2871,2728,143,5
19,187,"Webster County, IA",Webster County, IA,2014,19819,18870,949,4.8
19,189,"Winnebago County, IA",Winnebago County, IA,2014,5223,5005,218,4.2
19,191,"Winneshiek County, IA",Winneshiek County, IA,2014,12056,11549,507,4.2
19,193,"Woodbury County, IA",Woodbury County, IA,2014,55935,53508,2427,4.3
19,195,"Worth County, IA",Worth County, IA,2014,4203,4014,189,4.5
19,197,"Wright County, IA",Wright County, IA,2014,6948,6667,281,4
20,1,"Allen County, KS",Allen County, KS,2014,6818,6469,349,5.1
20,3,"Anderson County, KS",Anderson County, KS,2014,4194,3976,218,5.2
20,5,"Atchison County, KS",Atchison County, KS,2014,7645,7145,500,6.5
20,7,"Barber County, KS",Barber County, KS,2014,2720,2636,84,3.1
20,9,"Barton County, KS",Barton County, KS,2014,15480,14926,554,3.6
20,11,"Bourbon County, KS",Bourbon County, KS,2014,7105,6729,376,5.3
20,13,"Brown County, KS",Brown County, KS,2014,5416,5193,223,4.1
20,15,"Butler County, KS",Butler County, KS,2014,31998,30428,1570,4.9
20,17,"Chase County, KS",Chase County, KS,2014,1235,1184,51,4.1
20,19,"Chautauqua County, KS",Chautauqua County, KS,2014,1579,1493,86,5.4
20,21,"Cherokee County, KS",Cherokee County, KS,2014,10366,9841,525,5.1
20,23,"Cheyenne County, KS",Cheyenne County, KS,2014,1316,1275,41,3.1
20,25,"Clark County, KS",Clark County, KS,2014,1145,1115,30,2.6
20,27,"Clay County, KS",Clay County, KS,2014,4176,3990,186,4.5
20,29,"Cloud County, KS",Cloud County, KS,2014,4396,4210,186,4.2
20,31,"Coffey County, KS",Coffey County, KS,2014,4902,4621,281,5.7
20,33,"Comanche County, KS",Comanche County, KS,2014,980,950,30,3.1
20,35,"Cowley County, KS",Cowley County, KS,2014,17288,16482,806,4.7
20,37,"Crawford County, KS",Crawford County, KS,2014,19165,18133,1032,5.4
20,39,"Decatur County, KS",Decatur County, KS,2014,1355,1307,48,3.5
20,41,"Dickinson County, KS",Dickinson County, KS,2014,9736,9240,496,5.1
20,43,"Doniphan County, KS",Doniphan County, KS,2014,4301,4106,195,4.5
20,45,"Douglas County, KS",Douglas County, KS,2014,64740,62080,2660,4.1
20,47,"Edwards County, KS",Edwards County, KS,2014,1607,1554,53,3.3
20,49,"Elk County, KS",Elk County, KS,2014,1311,1243,68,5.2
20,51,"Ellis County, KS",Ellis County, KS,2014,17933,17436,497,2.8
20,53,"Ellsworth County, KS",Ellsworth County, KS,2014,3449,3347,102,3
20,55,"Finney County, KS",Finney County, KS,2014,20228,19530,698,3.5
20,57,"Ford County, KS",Ford County, KS,2014,18203,17507,696,3.8
20,59,"Franklin County, KS",Franklin County, KS,2014,14073,13349,724,5.1
20,61,"Geary County, KS",Geary County, KS,2014,12350,11447,903,7.3
20,63,"Gove County, KS",Gove County, KS,2014,1485,1446,39,2.6
20,65,"Graham County, KS",Graham County, KS,2014,1314,1271,43,3.3
20,67,"Grant County, KS",Grant County, KS,2014,3942,3807,135,3.4
20,69,"Gray County, KS",Gray County, KS,2014,3500,3405,95,2.7
20,71,"Greeley County, KS",Greeley County, KS,2014,898,879,19,2.1
20,73,"Greenwood County, KS",Greenwood County, KS,2014,3332,3181,151,4.5
20,75,"Hamilton County, KS",Hamilton County, KS,2014,1664,1625,39,2.3
20,77,"Harper County, KS",Harper County, KS,2014,2984,2873,111,3.7
20,79,"Harvey County, KS",Harvey County, KS,2014,17137,16404,733,4.3
20,81,"Haskell County, KS",Haskell County, KS,2014,2359,2298,61,2.6
20,83,"Hodgeman County, KS",Hodgeman County, KS,2014,1035,1000,35,3.4
20,85,"Jackson County, KS",Jackson County, KS,2014,7399,7091,308,4.2
20,87,"Jefferson County, KS",Jefferson County, KS,2014,10232,9735,497,4.9
20,89,"Jewell County, KS",Jewell County, KS,2014,1382,1328,54,3.9
20,91,"Johnson County, KS",Johnson County, KS,2014,321263,309052,12211,3.8
20,93,"Kearny County, KS",Kearny County, KS,2014,2121,2055,66,3.1
20,95,"Kingman County, KS",Kingman County, KS,2014,3609,3464,145,4
20,97,"Kiowa County, KS",Kiowa County, KS,2014,1352,1307,45,3.3
20,99,"Labette County, KS",Labette County, KS,2014,10794,10158,636,5.9
20,101,"Lane County, KS",Lane County, KS,2014,864,836,28,3.2
20,103,"Leavenworth County, KS",Leavenworth County, KS,2014,35050,33291,1759,5
20,105,"Lincoln County, KS",Lincoln County, KS,2014,1775,1701,74,4.2
20,107,"Linn County, KS",Linn County, KS,2014,4327,4003,324,7.5
20,109,"Logan County, KS",Logan County, KS,2014,1737,1697,40,2.3
20,111,"Lyon County, KS",Lyon County, KS,2014,16540,15688,852,5.2
20,113,"McPherson County, KS",McPherson County, KS,2014,16850,16300,550,3.3
20,115,"Marion County, KS",Marion County, KS,2014,6149,5897,252,4.1
20,117,"Marshall County, KS",Marshall County, KS,2014,5886,5694,192,3.3
20,119,"Meade County, KS",Meade County, KS,2014,2383,2319,64,2.7
20,121,"Miami County, KS",Miami County, KS,2014,16879,16079,800,4.7
20,123,"Mitchell County, KS",Mitchell County, KS,2014,3840,3714,126,3.3
20,125,"Montgomery County, KS",Montgomery County, KS,2014,17365,16360,1005,5.8
20,127,"Morris County, KS",Morris County, KS,2014,3101,2963,138,4.5
20,129,"Morton County, KS",Morton County, KS,2014,1490,1431,59,4
20,131,"Nemaha County, KS",Nemaha County, KS,2014,5856,5688,168,2.9
20,133,"Neosho County, KS",Neosho County, KS,2014,6402,5919,483,7.5
20,135,"Ness County, KS",Ness County, KS,2014,1615,1571,44,2.7
20,137,"Norton County, KS",Norton County, KS,2014,3043,2970,73,2.4
20,139,"Osage County, KS",Osage County, KS,2014,8151,7705,446,5.5
20,141,"Osborne County, KS",Osborne County, KS,2014,2060,1983,77,3.7
20,143,"Ottawa County, KS",Ottawa County, KS,2014,3246,3112,134,4.1
20,145,"Pawnee County, KS",Pawnee County, KS,2014,3394,3265,129,3.8
20,147,"Phillips County, KS",Phillips County, KS,2014,2912,2809,103,3.5
20,149,"Pottawatomie County, KS",Pottawatomie County, KS,2014,12047,11574,473,3.9
20,151,"Pratt County, KS",Pratt County, KS,2014,5508,5328,180,3.3
20,153,"Rawlins County, KS",Rawlins County, KS,2014,1518,1480,38,2.5
20,155,"Reno County, KS",Reno County, KS,2014,31234,29850,1384,4.4
20,157,"Republic County, KS",Republic County, KS,2014,2571,2492,79,3.1
20,159,"Rice County, KS",Rice County, KS,2014,5455,5262,193,3.5
20,161,"Riley County, KS",Riley County, KS,2014,36629,35268,1361,3.7
20,163,"Rooks County, KS",Rooks County, KS,2014,2854,2750,104,3.6
20,165,"Rush County, KS",Rush County, KS,2014,1811,1746,65,3.6
20,167,"Russell County, KS",Russell County, KS,2014,3842,3706,136,3.5
20,169,"Saline County, KS",Saline County, KS,2014,30730,29427,1303,4.2
20,171,"Scott County, KS",Scott County, KS,2014,2856,2777,79,2.8
20,173,"Sedgwick County, KS",Sedgwick County, KS,2014,247363,233996,13367,5.4
20,175,"Seward County, KS",Seward County, KS,2014,11171,10778,393,3.5
20,177,"Shawnee County, KS",Shawnee County, KS,2014,92003,87585,4418,4.8
20,179,"Sheridan County, KS",Sheridan County, KS,2014,1461,1422,39,2.7
20,181,"Sherman County, KS",Sherman County, KS,2014,3094,2995,99,3.2
20,183,"Smith County, KS",Smith County, KS,2014,2120,2053,67,3.2
20,185,"Stafford County, KS",Stafford County, KS,2014,2166,2084,82,3.8
20,187,"Stanton County, KS",Stanton County, KS,2014,1027,993,34,3.3
20,189,"Stevens County, KS",Stevens County, KS,2014,3370,3268,102,3
20,191,"Sumner County, KS",Sumner County, KS,2014,11083,10551,532,4.8
20,193,"Thomas County, KS",Thomas County, KS,2014,4385,4257,128,2.9
20,195,"Trego County, KS",Trego County, KS,2014,1490,1444,46,3.1
20,197,"Wabaunsee County, KS",Wabaunsee County, KS,2014,3765,3609,156,4.1
20,199,"Wallace County, KS",Wallace County, KS,2014,877,854,23,2.6
20,201,"Washington County, KS",Washington County, KS,2014,3108,3008,100,3.2
20,203,"Wichita County, KS",Wichita County, KS,2014,1236,1201,35,2.8
20,205,"Wilson County, KS",Wilson County, KS,2014,4173,3886,287,6.9
20,207,"Woodson County, KS",Woodson County, KS,2014,1629,1543,86,5.3
20,209,"Wyandotte County, KS",Wyandotte County, KS,2014,75692,70468,5224,6.9
21,1,"Adair County, KY",Adair County, KY,2014,7222,6597,625,8.7
21,3,"Allen County, KY",Allen County, KY,2014,8666,8153,513,5.9
21,5,"Anderson County, KY",Anderson County, KY,2014,11426,10830,596,5.2
21,7,"Ballard County, KY",Ballard County, KY,2014,3676,3381,295,8
21,9,"Barren County, KY",Barren County, KY,2014,18716,17539,1177,6.3
21,11,"Bath County, KY",Bath County, KY,2014,4720,4300,420,8.9
21,13,"Bell County, KY",Bell County, KY,2014,9309,8368,941,10.1
21,15,"Boone County, KY",Boone County, KY,2014,65241,61857,3384,5.2
21,17,"Bourbon County, KY",Bourbon County, KY,2014,9645,9101,544,5.6
21,19,"Boyd County, KY",Boyd County, KY,2014,19066,17633,1433,7.5
21,21,"Boyle County, KY",Boyle County, KY,2014,12291,11437,854,6.9
21,23,"Bracken County, KY",Bracken County, KY,2014,3798,3498,300,7.9
21,25,"Breathitt County, KY",Breathitt County, KY,2014,4179,3701,478,11.4
21,27,"Breckinridge County, KY",Breckinridge County, KY,2014,8083,7500,583,7.2
21,29,"Bullitt County, KY",Bullitt County, KY,2014,39209,36931,2278,5.8
21,31,"Butler County, KY",Butler County, KY,2014,5189,4800,389,7.5
21,33,"Caldwell County, KY",Caldwell County, KY,2014,5449,5094,355,6.5
21,35,"Calloway County, KY",Calloway County, KY,2014,18709,17629,1080,5.8
21,37,"Campbell County, KY",Campbell County, KY,2014,47876,45389,2487,5.2
21,39,"Carlisle County, KY",Carlisle County, KY,2014,2382,2239,143,6
21,41,"Carroll County, KY",Carroll County, KY,2014,4868,4520,348,7.1
21,43,"Carter County, KY",Carter County, KY,2014,10482,9356,1126,10.7
21,45,"Casey County, KY",Casey County, KY,2014,6618,6167,451,6.8
21,47,"Christian County, KY",Christian County, KY,2014,25422,23485,1937,7.6
21,49,"Clark County, KY",Clark County, KY,2014,16974,15934,1040,6.1
21,51,"Clay County, KY",Clay County, KY,2014,5553,4931,622,11.2
21,53,"Clinton County, KY",Clinton County, KY,2014,4003,3642,361,9
21,55,"Crittenden County, KY",Crittenden County, KY,2014,3870,3631,239,6.2
21,57,"Cumberland County, KY",Cumberland County, KY,2014,2950,2726,224,7.6
21,59,"Daviess County, KY",Daviess County, KY,2014,45928,43321,2607,5.7
21,61,"Edmonson County, KY",Edmonson County, KY,2014,4781,4381,400,8.4
21,63,"Elliott County, KY",Elliott County, KY,2014,2154,1910,244,11.3
21,65,"Estill County, KY",Estill County, KY,2014,5407,4999,408,7.5
21,67,"Fayette County, KY",Fayette County, KY,2014,166977,158967,8010,4.8
21,69,"Fleming County, KY",Fleming County, KY,2014,6368,5876,492,7.7
21,71,"Floyd County, KY",Floyd County, KY,2014,12402,11126,1276,10.3
21,73,"Franklin County, KY",Franklin County, KY,2014,24357,23064,1293,5.3
21,75,"Fulton County, KY",Fulton County, KY,2014,2228,2042,186,8.3
21,77,"Gallatin County, KY",Gallatin County, KY,2014,3862,3592,270,7
21,79,"Garrard County, KY",Garrard County, KY,2014,7589,7092,497,6.5
21,81,"Grant County, KY",Grant County, KY,2014,11202,10469,733,6.5
21,83,"Graves County, KY",Graves County, KY,2014,15859,14672,1187,7.5
21,85,"Grayson County, KY",Grayson County, KY,2014,10862,9949,913,8.4
21,87,"Green County, KY",Green County, KY,2014,5081,4748,333,6.6
21,89,"Greenup County, KY",Greenup County, KY,2014,14288,13069,1219,8.5
21,91,"Hancock County, KY",Hancock County, KY,2014,3981,3740,241,6.1
21,93,"Hardin County, KY",Hardin County, KY,2014,46604,43706,2898,6.2
21,95,"Harlan County, KY",Harlan County, KY,2014,8401,7227,1174,14
21,97,"Harrison County, KY",Harrison County, KY,2014,8421,7917,504,6
